record_id,crop_id,crop_name,region_id,state,year,avg_temp_c,total_rainfall_mm,soil_ph,nitrogen_kg_per_ha,irrigation_type,area_hectares,actual_yield_kg_per_ha
YLD000990,CROP004,Sorghum (Jowar),REG015,Madhya Pradesh,2024,715.2,567.0,6.99,183.0,Sprinkler,0.96,1139.8
YLD000991,CROP004,Sorghum (Jowar),REG016,Maharashtra,2015,716.4,249.1,6.75,216.7,Drip,3.39,1299.1
YLD000992,CROP004,Sorghum (Jowar),REG016,Maharashtra,2016,719.0,552.8,6.47,258.9,Sprinkler,4.69,1267.2
YLD000993,CROP004,Sorghum (Jowar),REG016,Maharashtra,2017,717.8,477.3,7.17,327.5,Rainfed,0.84,1010.9
YLD000994,CROP004,Sorghum (Jowar),REG016,Maharashtra,2018,720.5,282.6,6.49,178.6,Rainfed,3.4,364.1
YLD000995,CROP004,Sorghum (Jowar),REG016,Maharashtra,2019,713.4,386.8,6.9,239.2,Sprinkler,1.13,1289.5
YLD000996,CROP004,Sorghum (Jowar),REG016,Maharashtra,2020,718.3,298.2,6.05,257.0,Drip,0.9,1305.0
YLD000997,CROP004,Sorghum (Jowar),REG016,Maharashtra,2021,716.4,325.8,5.86,317.0,Drip,0.6,1232.8
YLD000998,CROP004,Sorghum (Jowar),REG016,Maharashtra,2022,720.0,578.4,6.39,253.6,Rainfed,4.87,681.5
YLD000999,CROP004,Sorghum (Jowar),REG016,Maharashtra,2023,705.7,361.1,6.65,233.3,Flood,3.88,304.8
YLD001000,CROP004,Sorghum (Jowar),REG016,Maharashtra,2024,713.1,258.5,7.8,266.6,Drip,4.59,834.4
YLD001001,CROP004,Sorghum (Jowar),REG017,Maharashtra,2015,718.3,383.1,6.95,228.8,Sprinkler,2.73,1135.8
YLD001002,CROP004,Sorghum (Jowar),REG017,Maharashtra,2016,712.4,225.4,6.85,333.2,Sprinkler,3.88,782.3
YLD001003,CROP004,Sorghum (Jowar),REG017,Maharashtra,2017,717.0,451.1,6.24,225.1,Flood,3.18,1137.7
YLD001004,CROP004,Sorghum (Jowar),REG017,Maharashtra,2018,716.1,300.6,6.37,326.3,Drip,1.16,1415.3
YLD001005,CROP004,Sorghum (Jowar),REG017,Maharashtra,2019,715.7,611.5,6.77,329.8,Sprinkler,4.05,1189.9
YLD001006,CROP004,Sorghum (Jowar),REG017,Maharashtra,2020,714.0,496.0,6.99,243.3,Sprinkler,1.63,1368.6
YLD001007,CROP004,Sorghum (Jowar),REG017,Maharashtra,2021,717.6,414.2,7.33,213.5,Rainfed,2.49,1130.3
YLD001008,CROP004,Sorghum (Jowar),REG017,Maharashtra,2022,711.7,306.3,6.01,328.8,Sprinkler,1.15,886.6
YLD001009,CROP004,Sorghum (Jowar),REG017,Maharashtra,2023,719.7,604.9,6.82,384.4,Sprinkler,4.57,922.2
YLD001010,CROP004,Sorghum (Jowar),REG017,Maharashtra,2024,712.2,437.6,6.7,256.3,Flood,1.02,1158.6
YLD001011,CROP004,Sorghum (Jowar),REG018,Maharashtra,2015,717.4,468.8,6.99,273.6,Rainfed,3.06,1169.9
YLD001012,CROP004,Sorghum (Jowar),REG018,Maharashtra,2016,716.0,456.2,6.71,246.4,Flood,3.69,1421.1
YLD001013,CROP004,Sorghum (Jowar),REG018,Maharashtra,2017,711.7,645.9,6.6,289.6,Drip,4.88,781.2
YLD001014,CROP004,Sorghum (Jowar),REG018,Maharashtra,2018,721.5,514.4,5.93,242.7,Sprinkler,0.65,1047.2
YLD001015,CROP004,Sorghum (Jowar),REG018,Maharashtra,2019,715.3,650.3,7.84,260.9,Sprinkler,4.02,933.0
YLD001016,CROP004,Sorghum (Jowar),REG018,Maharashtra,2020,715.7,470.9,7.4,429.6,Flood,1.15,1381.0
YLD001017,CROP004,Sorghum (Jowar),REG018,Maharashtra,2021,726.2,446.4,7.55,318.5,Flood,1.51,467.7
YLD001018,CROP004,Sorghum (Jowar),REG018,Maharashtra,2022,713.9,679.4,7.36,276.7,Rainfed,3.37,720.9
YLD001019,CROP004,Sorghum (Jowar),REG018,Maharashtra,2023,714.3,300.6,5.91,306.8,Flood,3.0,1074.8
YLD001020,CROP004,Sorghum (Jowar),REG018,Maharashtra,2024,719.4,471.3,6.45,369.4,Flood,1.32,1327.9
YLD001021,CROP004,Sorghum (Jowar),REG019,Gujarat,2015,721.1,632.7,5.55,247.6,Flood,2.45,853.6
YLD001022,CROP004,Sorghum (Jowar),REG019,Gujarat,2016,720.3,365.1,6.73,335.7,Rainfed,4.14,834.7
YLD001023,CROP004,Sorghum (Jowar),REG019,Gujarat,2017,716.8,464.1,6.6,280.6,Flood,4.13,1391.6
YLD001024,CROP004,Sorghum (Jowar),REG019,Gujarat,2018,716.9,750.6,7.15,343.8,Sprinkler,3.04,899.6
YLD001025,CROP004,Sorghum (Jowar),REG019,Gujarat,2019,717.5,297.9,6.79,274.7,Sprinkler,1.28,1192.0
YLD001026,CROP004,Sorghum (Jowar),REG019,Gujarat,2020,715.0,710.7,6.21,211.1,Flood,1.14,893.1
YLD001027,CROP004,Sorghum (Jowar),REG019,Gujarat,2021,718.7,364.8,5.83,292.5,Drip,2.99,1294.2
YLD001028,CROP004,Sorghum (Jowar),REG019,Gujarat,2022,719.5,538.1,8.06,153.0,Flood,1.3,1115.7
YLD001029,CROP004,Sorghum (Jowar),REG019,Gujarat,2023,717.0,232.0,7.13,346.7,Sprinkler,4.32,998.8
YLD001030,CROP004,Sorghum (Jowar),REG019,Gujarat,2024,711.7,441.4,6.04,360.2,Flood,3.09,1025.6
YLD001031,CROP004,Sorghum (Jowar),REG020,Gujarat,2015,714.3,351.1,6.76,216.2,Rainfed,3.12,818.3
YLD001032,CROP004,Sorghum (Jowar),REG020,Gujarat,2016,717.9,372.5,6.86,351.3,Sprinkler,3.32,1218.5
YLD001033,CROP004,Sorghum (Jowar),REG020,Gujarat,2017,716.5,737.1,6.78,265.2,Flood,3.37,852.6
YLD001034,CROP004,Sorghum (Jowar),REG020,Gujarat,2018,720.7,563.5,6.06,253.9,Flood,4.25,846.0
YLD001035,CROP004,Sorghum (Jowar),REG020,Gujarat,2019,719.1,275.9,6.62,244.6,Sprinkler,3.95,1105.8
YLD001036,CROP004,Sorghum (Jowar),REG020,Gujarat,2020,713.4,324.2,5.69,267.6,Drip,0.64,1303.9
YLD001037,CROP004,Sorghum (Jowar),REG020,Gujarat,2021,712.1,515.5,7.19,201.4,Drip,4.5,1295.7
YLD001038,CROP004,Sorghum (Jowar),REG020,Gujarat,2022,719.8,421.7,7.11,300.0,Drip,4.71,1405.1
YLD001039,CROP004,Sorghum (Jowar),REG020,Gujarat,2023,714.7,568.1,6.33,286.3,Rainfed,1.31,976.2
YLD001040,CROP004,Sorghum (Jowar),REG020,Gujarat,2024,714.5,320.7,7.6,315.5,Sprinkler,3.74,918.6
YLD001041,CROP004,Sorghum (Jowar),REG021,Rajasthan,2015,719.0,448.8,6.67,294.3,Rainfed,4.34,1140.7
YLD001042,CROP004,Sorghum (Jowar),REG021,Rajasthan,2016,716.5,478.6,7.36,258.6,Rainfed,3.51,1392.9
YLD001043,CROP004,Sorghum (Jowar),REG021,Rajasthan,2017,716.3,611.3,6.61,288.2,Rainfed,2.38,1035.8
YLD001044,CROP004,Sorghum (Jowar),REG021,Rajasthan,2018,717.4,624.5,7.05,212.1,Sprinkler,0.99,1148.4
YLD001045,CROP004,Sorghum (Jowar),REG021,Rajasthan,2019,716.2,659.6,6.32,138.1,Rainfed,3.16,849.1
YLD001046,CROP004,Sorghum (Jowar),REG021,Rajasthan,2020,713.5,480.9,7.12,360.3,Rainfed,3.28,896.5
YLD001047,CROP004,Sorghum (Jowar),REG021,Rajasthan,2021,718.2,365.1,6.96,299.8,Sprinkler,3.5,1098.4
YLD001048,CROP004,Sorghum (Jowar),REG021,Rajasthan,2022,715.2,438.0,6.24,238.7,Sprinkler,2.35,1560.1
YLD001049,CROP004,Sorghum (Jowar),REG021,Rajasthan,2023,717.0,347.3,6.3,294.9,Drip,2.66,1486.5
YLD001050,CROP004,Sorghum (Jowar),REG021,Rajasthan,2024,720.1,666.5,6.52,271.6,Flood,1.35,866.4
YLD001051,CROP004,Sorghum (Jowar),REG022,Rajasthan,2015,714.8,329.7,7.04,389.7,Rainfed,1.47,926.0
YLD001052,CROP004,Sorghum (Jowar),REG022,Rajasthan,2016,715.5,292.3,6.89,314.5,Drip,2.78,1280.7
YLD001053,CROP004,Sorghum (Jowar),REG022,Rajasthan,2017,715.2,453.6,6.38,219.2,Rainfed,1.5,1200.3
YLD001054,CROP004,Sorghum (Jowar),REG022,Rajasthan,2018,724.1,224.7,6.24,150.0,Flood,4.77,589.2
YLD001055,CROP004,Sorghum (Jowar),REG022,Rajasthan,2019,717.8,533.3,6.64,251.5,Flood,4.85,1174.8
YLD001056,CROP004,Sorghum (Jowar),REG022,Rajasthan,2020,709.1,349.6,6.89,223.8,Rainfed,2.22,225.0
YLD001057,CROP004,Sorghum (Jowar),REG022,Rajasthan,2021,719.1,169.8,6.61,296.0,Drip,3.2,819.1
YLD001058,CROP004,Sorghum (Jowar),REG022,Rajasthan,2022,713.4,458.2,6.89,164.5,Flood,2.12,1252.9
YLD001059,CROP004,Sorghum (Jowar),REG022,Rajasthan,2023,720.8,567.8,7.23,325.5,Drip,4.26,1179.8
YLD001060,CROP004,Sorghum (Jowar),REG022,Rajasthan,2024,715.3,268.1,7.73,500.0,Flood,4.59,1057.4
YLD001061,CROP004,Sorghum (Jowar),REG023,Karnataka,2015,720.4,292.1,6.15,259.7,Sprinkler,1.48,843.3
YLD001062,CROP004,Sorghum (Jowar),REG023,Karnataka,2016,717.6,356.9,6.33,293.8,Flood,4.86,1270.8
YLD001063,CROP004,Sorghum (Jowar),REG023,Karnataka,2017,715.0,363.5,6.97,269.1,Rainfed,1.35,851.5
YLD001064,CROP004,Sorghum (Jowar),REG023,Karnataka,2018,721.7,608.7,6.16,304.1,Sprinkler,1.44,634.2
YLD001065,CROP004,Sorghum (Jowar),REG023,Karnataka,2019,717.4,377.3,7.82,324.7,Drip,2.29,1202.6
YLD001066,CROP004,Sorghum (Jowar),REG023,Karnataka,2020,719.2,448.2,6.38,366.3,Flood,2.48,1333.4
YLD001067,CROP004,Sorghum (Jowar),REG023,Karnataka,2021,717.8,355.8,6.61,308.2,Flood,3.09,1271.5
YLD001068,CROP004,Sorghum (Jowar),REG023,Karnataka,2022,718.5,485.3,6.05,178.6,Rainfed,1.77,1067.3
YLD001069,CROP004,Sorghum (Jowar),REG023,Karnataka,2023,712.9,497.2,6.96,242.9,Flood,2.83,1211.0
YLD001070,CROP004,Sorghum (Jowar),REG023,Karnataka,2024,716.9,635.5,6.35,231.5,Rainfed,1.79,879.7
YLD001071,CROP004,Sorghum (Jowar),REG024,Karnataka,2015,713.9,643.9,7.39,244.1,Sprinkler,2.32,1143.6
YLD001072,CROP004,Sorghum (Jowar),REG024,Karnataka,2016,715.3,729.7,6.68,341.5,Rainfed,1.98,622.1
YLD001073,CROP004,Sorghum (Jowar),REG024,Karnataka,2017,719.0,224.8,7.55,255.6,Flood,2.03,777.9
YLD001074,CROP004,Sorghum (Jowar),REG024,Karnataka,2018,714.1,381.5,6.56,321.2,Rainfed,2.56,731.2
YLD001075,CROP004,Sorghum (Jowar),REG024,Karnataka,2019,712.8,407.4,7.0,332.1,Sprinkler,4.47,1389.6
YLD001076,CROP004,Sorghum (Jowar),REG024,Karnataka,2020,711.3,393.7,5.79,305.6,Sprinkler,3.27,1275.1
YLD001077,CROP004,Sorghum (Jowar),REG024,Karnataka,2021,716.9,529.7,6.26,212.8,Sprinkler,4.84,1549.0
YLD001078,CROP004,Sorghum (Jowar),REG024,Karnataka,2022,715.1,310.0,6.73,219.9,Rainfed,0.65,969.2
YLD001079,CROP004,Sorghum (Jowar),REG024,Karnataka,2023,714.0,381.1,6.37,365.9,Drip,2.29,1472.4
YLD001080,CROP004,Sorghum (Jowar),REG024,Karnataka,2024,716.9,319.4,6.6,337.5,Rainfed,3.34,857.9
YLD001081,CROP004,Sorghum (Jowar),REG025,Andhra Pradesh,2015,711.7,430.2,6.27,179.9,Sprinkler,2.02,1232.7
YLD001082,CROP004,Sorghum (Jowar),REG025,Andhra Pradesh,2016,710.3,300.4,6.39,201.6,Drip,3.53,1141.4
YLD001083,CROP004,Sorghum (Jowar),REG025,Andhra Pradesh,2017,711.3,398.7,6.53,211.9,Flood,3.72,730.1
YLD001084,CROP004,Sorghum (Jowar),REG025,Andhra Pradesh,2018,717.3,656.3,7.31,352.3,Sprinkler,0.95,1059.0
YLD001085,CROP004,Sorghum (Jowar),REG025,Andhra Pradesh,2019,722.9,596.3,6.06,405.0,Rainfed,1.14,491.9
YLD001086,CROP004,Sorghum (Jowar),REG025,Andhra Pradesh,2020,719.7,524.2,6.91,196.0,Flood,4.47,862.6
YLD001087,CROP004,Sorghum (Jowar),REG025,Andhra Pradesh,2021,716.6,507.1,6.66,312.2,Rainfed,3.69,1375.0
YLD001088,CROP004,Sorghum (Jowar),REG025,Andhra Pradesh,2022,713.0,659.0,6.97,271.6,Rainfed,3.52,417.9
YLD001089,CROP004,Sorghum (Jowar),REG025,Andhra Pradesh,2023,717.8,503.2,6.78,350.1,Flood,4.55,1483.3
YLD001090,CROP004,Sorghum (Jowar),REG025,Andhra Pradesh,2024,721.0,368.8,7.03,393.9,Drip,4.17,1240.9
YLD001091,CROP004,Sorghum (Jowar),REG026,Andhra Pradesh,2015,717.7,459.4,6.54,291.7,Sprinkler,1.7,1211.7
YLD001092,CROP004,Sorghum (Jowar),REG026,Andhra Pradesh,2016,714.8,293.3,7.06,241.3,Rainfed,2.72,879.4
YLD001093,CROP004,Sorghum (Jowar),REG026,Andhra Pradesh,2017,718.9,505.0,6.26,334.9,Flood,4.18,1084.6
YLD001094,CROP004,Sorghum (Jowar),REG026,Andhra Pradesh,2018,724.5,600.0,6.75,264.6,Sprinkler,1.54,737.0
YLD001095,CROP004,Sorghum (Jowar),REG026,Andhra Pradesh,2019,712.7,729.3,5.87,335.1,Drip,3.87,851.0
YLD001096,CROP004,Sorghum (Jowar),REG026,Andhra Pradesh,2020,712.8,434.9,6.49,236.8,Flood,2.37,1479.7
YLD001097,CROP004,Sorghum (Jowar),REG026,Andhra Pradesh,2021,712.1,546.9,6.7,257.8,Flood,1.69,975.6
YLD001098,CROP004,Sorghum (Jowar),REG026,Andhra Pradesh,2022,716.5,438.4,6.9,261.4,Flood,0.69,1395.6
YLD001099,CROP004,Sorghum (Jowar),REG026,Andhra Pradesh,2023,719.2,228.3,7.01,165.7,Flood,3.57,850.9
YLD001100,CROP004,Sorghum (Jowar),REG026,Andhra Pradesh,2024,715.6,455.9,5.92,298.4,Drip,3.71,1590.8
YLD001101,CROP004,Sorghum (Jowar),REG027,Tamil Nadu,2015,713.6,265.7,7.08,238.6,Sprinkler,1.82,995.5
YLD001102,CROP004,Sorghum (Jowar),REG027,Tamil Nadu,2016,713.6,153.0,5.65,351.6,Drip,3.16,802.0
YLD001103,CROP004,Sorghum (Jowar),REG027,Tamil Nadu,2017,713.9,509.8,7.81,307.1,Rainfed,3.46,918.7
YLD001104,CROP004,Sorghum (Jowar),REG027,Tamil Nadu,2018,710.2,440.3,6.73,302.6,Flood,2.54,1085.2
YLD001105,CROP004,Sorghum (Jowar),REG027,Tamil Nadu,2019,711.7,487.8,6.8,107.1,Rainfed,1.17,797.3
YLD001106,CROP004,Sorghum (Jowar),REG027,Tamil Nadu,2020,720.1,469.5,6.33,319.6,Drip,2.85,1518.6
YLD001107,CROP004,Sorghum (Jowar),REG027,Tamil Nadu,2021,725.3,253.5,6.48,317.6,Sprinkler,0.85,443.2
YLD001108,CROP004,Sorghum (Jowar),REG027,Tamil Nadu,2022,714.3,480.0,6.92,235.3,Drip,2.83,1385.7
YLD001109,CROP004,Sorghum (Jowar),REG027,Tamil Nadu,2023,714.8,402.7,7.26,298.4,Drip,1.83,1126.6
YLD001110,CROP004,Sorghum (Jowar),REG027,Tamil Nadu,2024,718.3,214.5,6.5,360.9,Sprinkler,2.63,885.3
YLD001111,CROP004,Sorghum (Jowar),REG028,Tamil Nadu,2015,713.4,421.7,7.3,375.7,Sprinkler,2.61,1225.5
YLD001112,CROP004,Sorghum (Jowar),REG028,Tamil Nadu,2016,718.5,623.1,5.75,325.3,Rainfed,1.68,805.6
YLD001113,CROP004,Sorghum (Jowar),REG028,Tamil Nadu,2017,713.4,463.7,6.05,327.4,Drip,3.37,1365.2
YLD001114,CROP004,Sorghum (Jowar),REG028,Tamil Nadu,2018,725.1,559.4,7.34,277.9,Rainfed,0.83,535.3
YLD001115,CROP004,Sorghum (Jowar),REG028,Tamil Nadu,2019,718.0,447.5,6.65,211.8,Sprinkler,4.86,1485.3
YLD001116,CROP004,Sorghum (Jowar),REG028,Tamil Nadu,2020,718.5,511.9,6.7,372.6,Sprinkler,3.47,1345.7
YLD001117,CROP004,Sorghum (Jowar),REG028,Tamil Nadu,2021,720.7,480.9,6.58,416.9,Drip,2.31,1217.6
YLD001118,CROP004,Sorghum (Jowar),REG028,Tamil Nadu,2022,719.4,443.4,6.41,366.1,Rainfed,4.14,1052.3
YLD001119,CROP004,Sorghum (Jowar),REG028,Tamil Nadu,2023,715.0,436.5,6.95,312.8,Drip,1.86,1260.3
YLD001120,CROP004,Sorghum (Jowar),REG028,Tamil Nadu,2024,716.7,505.3,7.63,195.2,Drip,2.77,1657.1
YLD001121,CROP005,Pearl Millet (Bajra),REG001,Punjab,2015,816.3,696.9,6.99,246.0,Rainfed,3.61,384.3
YLD001122,CROP005,Pearl Millet (Bajra),REG001,Punjab,2016,815.5,355.9,6.89,184.9,Rainfed,1.97,734.7
YLD001123,CROP005,Pearl Millet (Bajra),REG001,Punjab,2017,819.9,416.4,6.73,185.2,Drip,3.14,1226.7
YLD001124,CROP005,Pearl Millet (Bajra),REG001,Punjab,2018,817.0,452.6,6.62,326.7,Sprinkler,0.69,1241.1
YLD001125,CROP005,Pearl Millet (Bajra),REG001,Punjab,2019,815.3,367.8,6.45,321.6,Rainfed,4.31,1019.1
YLD001126,CROP005,Pearl Millet (Bajra),REG001,Punjab,2020,817.2,553.1,5.95,265.6,Rainfed,2.11,819.6
YLD001127,CROP005,Pearl Millet (Bajra),REG001,Punjab,2021,815.3,322.6,6.71,243.6,Sprinkler,4.28,912.7
YLD001128,CROP005,Pearl Millet (Bajra),REG001,Punjab,2022,814.7,256.7,6.89,258.0,Sprinkler,1.67,813.7
YLD001129,CROP005,Pearl Millet (Bajra),REG001,Punjab,2023,810.4,576.2,6.6,315.1,Drip,2.88,646.7
YLD001130,CROP005,Pearl Millet (Bajra),REG001,Punjab,2024,807.7,335.1,6.25,293.4,Drip,3.98,855.8
YLD001131,CROP005,Pearl Millet (Bajra),REG002,Punjab,2015,814.6,565.8,6.37,386.0,Flood,3.09,877.1
YLD001132,CROP005,Pearl Millet (Bajra),REG002,Punjab,2016,823.2,407.9,6.57,388.6,Sprinkler,4.7,842.2
YLD001133,CROP005,Pearl Millet (Bajra),REG002,Punjab,2017,810.4,604.2,7.36,297.3,Sprinkler,2.56,525.1
YLD001134,CROP005,Pearl Millet (Bajra),REG002,Punjab,2018,816.4,415.8,7.39,361.6,Flood,2.57,985.2
YLD001135,CROP005,Pearl Millet (Bajra),REG002,Punjab,2019,815.8,644.6,7.15,109.9,Drip,4.2,903.3
YLD001136,CROP005,Pearl Millet (Bajra),REG002,Punjab,2020,811.3,440.7,6.03,245.1,Flood,4.9,617.3
YLD001137,CROP005,Pearl Millet (Bajra),REG002,Punjab,2021,818.7,213.7,7.07,334.0,Sprinkler,3.1,786.1
YLD001138,CROP005,Pearl Millet (Bajra),REG002,Punjab,2022,820.5,340.4,6.79,340.6,Rainfed,4.46,740.8
YLD001139,CROP005,Pearl Millet (Bajra),REG002,Punjab,2023,817.2,404.5,7.27,198.2,Flood,4.62,1032.8
YLD001140,CROP005,Pearl Millet (Bajra),REG002,Punjab,2024,808.9,449.1,6.0,147.1,Rainfed,4.68,398.8
YLD001141,CROP005,Pearl Millet (Bajra),REG003,Punjab,2015,818.3,565.2,6.79,220.3,Drip,4.88,993.9
YLD001142,CROP005,Pearl Millet (Bajra),REG003,Punjab,2016,813.8,242.3,7.44,373.5,Flood,4.77,741.7
YLD001143,CROP005,Pearl Millet (Bajra),REG003,Punjab,2017,816.2,398.7,7.89,261.8,Rainfed,3.31,857.2
YLD001144,CROP005,Pearl Millet (Bajra),REG003,Punjab,2018,817.0,256.7,7.33,341.5,Rainfed,1.2,764.0
YLD001145,CROP005,Pearl Millet (Bajra),REG003,Punjab,2019,822.3,458.2,6.33,362.3,Flood,1.81,873.2
YLD001146,CROP005,Pearl Millet (Bajra),REG003,Punjab,2020,815.0,478.3,7.37,245.8,Drip,2.47,1050.3
YLD001147,CROP005,Pearl Millet (Bajra),REG003,Punjab,2021,820.0,387.9,6.61,339.1,Rainfed,2.93,671.4
YLD001148,CROP005,Pearl Millet (Bajra),REG003,Punjab,2022,818.3,519.3,6.1,177.9,Sprinkler,2.16,862.8
YLD001149,CROP005,Pearl Millet (Bajra),REG003,Punjab,2023,811.3,470.8,6.66,341.3,Drip,4.0,817.7
YLD001150,CROP005,Pearl Millet (Bajra),REG003,Punjab,2024,819.2,435.7,7.38,244.9,Sprinkler,4.37,997.7
YLD001151,CROP005,Pearl Millet (Bajra),REG004,Haryana,2015,820.7,152.7,6.83,358.7,Flood,3.59,475.1
YLD001152,CROP005,Pearl Millet (Bajra),REG004,Haryana,2016,816.0,287.9,5.75,252.0,Rainfed,1.02,838.7
YLD001153,CROP005,Pearl Millet (Bajra),REG004,Haryana,2017,817.1,662.3,7.26,201.8,Rainfed,2.4,579.2
YLD001154,CROP005,Pearl Millet (Bajra),REG004,Haryana,2018,817.5,478.2,6.45,188.8,Drip,3.53,1057.5
YLD001155,CROP005,Pearl Millet (Bajra),REG004,Haryana,2019,818.7,438.3,6.96,351.6,Flood,2.95,997.0
YLD001156,CROP005,Pearl Millet (Bajra),REG004,Haryana,2020,819.0,421.7,7.17,289.6,Flood,1.31,935.9
YLD001157,CROP005,Pearl Millet (Bajra),REG004,Haryana,2021,815.7,169.5,6.59,355.9,Rainfed,3.16,599.4
YLD001158,CROP005,Pearl Millet (Bajra),REG004,Haryana,2022,819.2,378.8,7.31,224.6,Drip,1.61,1107.2
YLD001159,CROP005,Pearl Millet (Bajra),REG004,Haryana,2023,819.5,481.0,7.16,311.1,Drip,2.55,949.5
YLD001160,CROP005,Pearl Millet (Bajra),REG004,Haryana,2024,816.7,556.7,6.38,353.8,Flood,3.95,923.9
YLD001161,CROP005,Pearl Millet (Bajra),REG005,Haryana,2015,817.4,673.6,5.73,330.9,Sprinkler,4.18,739.8
YLD001162,CROP005,Pearl Millet (Bajra),REG005,Haryana,2016,816.4,361.1,6.68,244.8,Rainfed,4.79,1145.8
YLD001163,CROP005,Pearl Millet (Bajra),REG005,Haryana,2017,816.8,386.4,6.7,255.2,Flood,3.91,1204.9
YLD001164,CROP005,Pearl Millet (Bajra),REG005,Haryana,2018,809.5,408.9,7.32,296.0,Rainfed,3.34,570.0
YLD001165,CROP005,Pearl Millet (Bajra),REG005,Haryana,2019,819.5,374.9,7.87,258.7,Drip,1.73,1119.9
YLD001166,CROP005,Pearl Millet (Bajra),REG005,Haryana,2020,816.4,426.2,6.97,232.6,Flood,1.69,1066.1
YLD001167,CROP005,Pearl Millet (Bajra),REG005,Haryana,2021,813.6,294.7,6.4,316.1,Drip,3.24,924.2
YLD001168,CROP005,Pearl Millet (Bajra),REG005,Haryana,2022,816.3,521.2,7.12,395.5,Sprinkler,4.49,1168.7
YLD001169,CROP005,Pearl Millet (Bajra),REG005,Haryana,2023,813.8,381.2,7.13,321.8,Flood,3.27,1066.4
YLD001170,CROP005,Pearl Millet (Bajra),REG005,Haryana,2024,817.7,391.8,6.59,231.0,Rainfed,1.39,852.2
YLD001171,CROP005,Pearl Millet (Bajra),REG006,Uttar Pradesh,2015,822.8,329.5,6.1,301.2,Drip,3.24,862.9
YLD001172,CROP005,Pearl Millet (Bajra),REG006,Uttar Pradesh,2016,819.6,353.7,6.58,299.2,Sprinkler,1.75,1074.1
YLD001173,CROP005,Pearl Millet (Bajra),REG006,Uttar Pradesh,2017,819.0,299.7,7.06,313.0,Flood,1.5,973.1
YLD001174,CROP005,Pearl Millet (Bajra),REG006,Uttar Pradesh,2018,816.2,585.7,6.02,286.9,Flood,0.66,922.4
YLD001175,CROP005,Pearl Millet (Bajra),REG006,Uttar Pradesh,2019,811.2,236.8,7.74,227.6,Drip,3.93,683.1
YLD001176,CROP005,Pearl Millet (Bajra),REG006,Uttar Pradesh,2020,818.5,581.3,7.2,262.0,Rainfed,3.48,599.8
YLD001177,CROP005,Pearl Millet (Bajra),REG006,Uttar Pradesh,2021,816.3,335.8,6.51,123.1,Rainfed,2.79,970.3
YLD001178,CROP005,Pearl Millet (Bajra),REG006,Uttar Pradesh,2022,811.6,440.4,7.03,271.8,Drip,1.66,812.5
YLD001179,CROP005,Pearl Millet (Bajra),REG006,Uttar Pradesh,2023,816.7,467.9,6.73,266.5,Sprinkler,1.79,1172.0
YLD001180,CROP005,Pearl Millet (Bajra),REG006,Uttar Pradesh,2024,817.4,635.8,6.83,232.4,Flood,3.21,625.2
YLD001181,CROP005,Pearl Millet (Bajra),REG007,Uttar Pradesh,2015,809.7,204.5,6.83,180.4,Drip,0.77,533.3
YLD001182,CROP005,Pearl Millet (Bajra),REG007,Uttar Pradesh,2016,812.9,353.3,6.21,234.6,Sprinkler,2.76,1229.7
YLD001183,CROP005,Pearl Millet (Bajra),REG007,Uttar Pradesh,2017,814.1,445.1,6.19,275.7,Sprinkler,4.91,1075.1
YLD001184,CROP005,Pearl Millet (Bajra),REG007,Uttar Pradesh,2018,815.8,484.3,6.89,248.3,Sprinkler,2.56,1147.8
YLD001185,CROP005,Pearl Millet (Bajra),REG007,Uttar Pradesh,2019,821.4,510.7,6.79,291.3,Sprinkler,4.91,668.7
YLD001186,CROP005,Pearl Millet (Bajra),REG007,Uttar Pradesh,2020,816.8,489.4,6.66,231.0,Rainfed,1.8,902.6
YLD001187,CROP005,Pearl Millet (Bajra),REG007,Uttar Pradesh,2021,818.8,359.9,6.07,355.0,Rainfed,0.74,788.8
YLD001188,CROP005,Pearl Millet (Bajra),REG007,Uttar Pradesh,2022,813.4,464.0,7.16,220.9,Drip,4.91,1013.8
YLD001189,CROP005,Pearl Millet (Bajra),REG007,Uttar Pradesh,2023,813.4,509.6,5.93,172.6,Flood,2.41,599.3
YLD001190,CROP005,Pearl Millet (Bajra),REG007,Uttar Pradesh,2024,817.1,711.9,7.09,225.3,Rainfed,1.36,421.4
YLD001191,CROP005,Pearl Millet (Bajra),REG008,Uttar Pradesh,2015,810.2,442.4,6.69,256.9,Sprinkler,1.37,793.8
YLD001192,CROP005,Pearl Millet (Bajra),REG008,Uttar Pradesh,2016,815.1,329.8,7.37,182.5,Sprinkler,4.9,1117.8
YLD001193,CROP005,Pearl Millet (Bajra),REG008,Uttar Pradesh,2017,810.5,322.9,6.75,240.7,Drip,4.5,759.9
YLD001194,CROP005,Pearl Millet (Bajra),REG008,Uttar Pradesh,2018,813.1,439.7,6.49,316.4,Flood,4.53,896.4
YLD001195,CROP005,Pearl Millet (Bajra),REG008,Uttar Pradesh,2019,813.8,196.9,6.76,276.4,Drip,3.42,727.9
YLD001196,CROP005,Pearl Millet (Bajra),REG008,Uttar Pradesh,2020,816.5,469.0,6.19,218.6,Rainfed,1.92,802.1
YLD001197,CROP005,Pearl Millet (Bajra),REG008,Uttar Pradesh,2021,819.6,520.6,7.0,222.4,Drip,4.12,985.6
