record_id,crop_id,crop_name,state,year,month,price_lag1_inr,price_lag2_inr,price_lag3_inr,rainfall_anomaly_mm,trade_demand_index,target_price_next_period_inr
PF004468,CROP006,Barley,Bihar,2025,3,4676.7,5542.1,4881.7,-23.3,40.5,5419.8
PF004469,CROP006,Barley,Bihar,2025,4,5419.8,4676.7,5542.1,-7.3,64.6,5778.3
PF004470,CROP006,Barley,Bihar,2025,5,5778.3,5419.8,4676.7,-15.6,51.8,5083.4
PF004471,CROP006,Barley,Bihar,2025,6,5083.4,5778.3,5419.8,-1.2,37.2,4924.2
PF004472,CROP006,Barley,Bihar,2025,7,4924.2,5083.4,5778.3,13.8,54.9,4698.1
PF004473,CROP006,Barley,Bihar,2025,8,4698.1,4924.2,5083.4,10.5,46.9,4577.4
PF004474,CROP006,Barley,Bihar,2025,9,4577.4,4698.1,4924.2,-2.7,41.5,4453.2
PF004475,CROP006,Barley,Bihar,2025,10,4453.2,4577.4,4698.1,5.3,58.3,4219.5
PF004476,CROP006,Barley,Bihar,2025,11,4219.5,4453.2,4577.4,15.0,50.4,4141.1
PF004477,CROP006,Barley,Bihar,2025,12,4141.1,4219.5,4453.2,-11.3,35.3,4672.8
PF004478,CROP006,Barley,Bihar,2026,1,4672.8,4141.1,4219.5,-5.8,60.8,5342.8
PF004479,CROP006,Barley,Bihar,2026,2,5342.8,4672.8,4141.1,-4.5,48.1,5193.2
PF004480,CROP006,Barley,Bihar,2026,3,5193.2,5342.8,4672.8,-9.4,43.3,5313.7
PF004481,CROP006,Barley,Bihar,2026,4,5313.7,5193.2,5342.8,-8.8,66.6,5395.1
PF004482,CROP006,Barley,Bihar,2026,5,5395.1,5313.7,5193.2,-1.6,39.7,5108.9
PF004483,CROP006,Barley,Bihar,2026,6,5108.9,5395.1,5313.7,17.8,51.6,4973.5
PF004484,CROP006,Barley,Bihar,2026,7,4973.5,5108.9,5395.1,6.4,56.4,4744.0
PF004485,CROP006,Barley,Bihar,2026,8,4744.0,4973.5,5108.9,25.7,41.9,4225.8
PF004486,CROP006,Barley,Bihar,2021,4,7240.0,6448.7,6338.6,25.1,60.6,6527.9
PF004487,CROP006,Barley,Bihar,2021,5,6527.9,7240.0,6448.7,-16.0,68.5,6386.3
PF004488,CROP006,Barley,Bihar,2021,6,6386.3,6527.9,7240.0,-2.9,42.5,6473.3
PF004489,CROP006,Barley,Bihar,2021,7,6473.3,6386.3,6527.9,7.8,47.8,5811.1
PF004490,CROP006,Barley,Bihar,2021,8,5811.1,6473.3,6386.3,-9.6,53.4,5149.0
PF004491,CROP006,Barley,Bihar,2021,9,5149.0,5811.1,6473.3,-4.2,66.0,5159.7
PF004492,CROP006,Barley,Bihar,2021,10,5159.7,5149.0,5811.1,-3.6,50.3,5392.4
PF004493,CROP006,Barley,Bihar,2021,11,5392.4,5159.7,5149.0,26.4,56.6,5768.3
PF004494,CROP006,Barley,Bihar,2021,12,5768.3,5392.4,5159.7,-34.6,34.1,6041.7
PF004495,CROP006,Barley,Bihar,2022,1,6041.7,5768.3,5392.4,25.3,50.4,6404.6
PF004496,CROP006,Barley,Bihar,2022,2,6404.6,6041.7,5768.3,10.6,52.5,6472.6
PF004497,CROP006,Barley,Bihar,2022,3,6472.6,6404.6,6041.7,-5.7,42.5,6717.8
PF004498,CROP006,Barley,Bihar,2022,4,6717.8,6472.6,6404.6,-19.5,36.7,6363.5
PF004499,CROP006,Barley,Bihar,2022,5,6363.5,6717.8,6472.6,13.2,64.8,6715.0
PF004500,CROP006,Barley,Bihar,2022,6,6715.0,6363.5,6717.8,6.1,52.8,6301.5
PF004501,CROP006,Barley,Bihar,2022,7,6301.5,6715.0,6363.5,-7.1,47.2,5953.8
PF004502,CROP006,Barley,Bihar,2022,8,5953.8,6301.5,6715.0,-10.8,38.4,5493.7
PF004503,CROP006,Barley,Bihar,2022,9,5493.7,5953.8,6301.5,-27.1,57.7,5723.2
PF004504,CROP006,Barley,Bihar,2022,10,5723.2,5493.7,5953.8,-43.3,37.4,5931.2
PF004505,CROP006,Barley,Bihar,2022,11,5931.2,5723.2,5493.7,8.4,48.2,5902.6
PF004506,CROP006,Barley,Bihar,2022,12,5902.6,5931.2,5723.2,7.2,62.7,6075.8
PF004507,CROP006,Barley,Bihar,2023,1,6075.8,5902.6,5931.2,0.5,56.1,6551.9
PF004508,CROP006,Barley,Bihar,2023,2,6551.9,6075.8,5902.6,25.2,53.5,6603.5
PF004509,CROP006,Barley,Bihar,2023,3,6603.5,6551.9,6075.8,6.2,34.7,6612.9
PF004510,CROP006,Barley,Bihar,2023,4,6612.9,6603.5,6551.9,10.3,55.2,6908.1
PF004511,CROP006,Barley,Bihar,2023,5,6908.1,6612.9,6603.5,-6.5,85.0,6683.5
PF004512,CROP006,Barley,Bihar,2023,6,6683.5,6908.1,6612.9,-9.7,55.5,6020.3
PF004513,CROP006,Barley,Bihar,2023,7,6020.3,6683.5,6908.1,14.5,37.1,5604.8
PF004514,CROP006,Barley,Bihar,2023,8,5604.8,6020.3,6683.5,8.9,32.1,5699.3
PF004515,CROP006,Barley,Bihar,2023,9,5699.3,5604.8,6020.3,2.7,52.1,5585.3
PF004516,CROP006,Barley,Bihar,2023,10,5585.3,5699.3,5604.8,0.5,70.2,5877.2
PF004517,CROP006,Barley,Bihar,2023,11,5877.2,5585.3,5699.3,12.2,44.7,6029.3
PF004518,CROP006,Barley,Bihar,2023,12,6029.3,5877.2,5585.3,9.3,64.9,6022.2
PF004519,CROP006,Barley,Bihar,2024,1,6022.2,6029.3,5877.2,-7.9,44.4,6909.4
PF004520,CROP006,Barley,Bihar,2024,2,6909.4,6022.2,6029.3,23.6,38.4,6595.0
PF004521,CROP006,Barley,Bihar,2024,3,6595.0,6909.4,6022.2,-13.4,51.9,6853.5
PF004522,CROP006,Barley,Bihar,2024,4,6853.5,6595.0,6909.4,7.3,48.3,7090.0
PF004523,CROP006,Barley,Bihar,2024,5,7090.0,6853.5,6595.0,-1.7,33.9,6563.0
PF004524,CROP006,Barley,Bihar,2024,6,6563.0,7090.0,6853.5,-30.5,54.4,6105.2
PF004525,CROP006,Barley,Bihar,2024,7,6105.2,6563.0,7090.0,8.6,46.0,5830.6
PF004526,CROP006,Barley,Bihar,2024,8,5830.6,6105.2,6563.0,16.5,43.3,5820.9
PF004527,CROP006,Barley,Bihar,2024,9,5820.9,5830.6,6105.2,2.7,31.6,5701.1
PF004528,CROP006,Barley,Bihar,2024,10,5701.1,5820.9,5830.6,-0.9,61.1,6035.1
PF004529,CROP006,Barley,Bihar,2024,11,6035.1,5701.1,5820.9,-10.1,41.0,6119.9
PF004530,CROP006,Barley,Bihar,2024,12,6119.9,6035.1,5701.1,-4.6,50.7,6436.7
PF004531,CROP006,Barley,Bihar,2025,1,6436.7,6119.9,6035.1,1.7,46.7,6969.8
PF004532,CROP006,Barley,Bihar,2025,2,6969.8,6436.7,6119.9,-11.9,43.5,7176.8
PF004533,CROP006,Barley,Bihar,2025,3,7176.8,6969.8,6436.7,1.1,56.0,7404.5
PF004534,CROP006,Barley,Bihar,2025,4,7404.5,7176.8,6969.8,-24.7,59.9,7064.7
PF004535,CROP006,Barley,Bihar,2025,5,7064.7,7404.5,7176.8,-5.7,35.8,6995.2
PF004536,CROP006,Barley,Bihar,2025,6,6995.2,7064.7,7404.5,1.8,22.7,6537.0
PF004537,CROP006,Barley,Bihar,2025,7,6537.0,6995.2,7064.7,13.6,55.3,6245.2
PF004538,CROP006,Barley,Bihar,2025,8,6245.2,6537.0,6995.2,29.8,43.3,6135.0
PF004539,CROP006,Barley,Bihar,2025,9,6135.0,6245.2,6537.0,0.5,24.3,5561.2
PF004540,CROP006,Barley,Bihar,2025,10,5561.2,6135.0,6245.2,-31.1,50.2,5844.1
PF004541,CROP006,Barley,Bihar,2025,11,5844.1,5561.2,6135.0,-1.6,34.0,6169.4
PF004542,CROP006,Barley,Bihar,2025,12,6169.4,5844.1,5561.2,-14.0,45.7,6627.1
PF004543,CROP006,Barley,Bihar,2026,1,6627.1,6169.4,5844.1,4.5,37.3,6672.4
PF004544,CROP006,Barley,Bihar,2026,2,6672.4,6627.1,6169.4,1.6,52.5,6801.3
PF004545,CROP006,Barley,Bihar,2026,3,6801.3,6672.4,6627.1,-2.7,52.3,7086.3
PF004546,CROP006,Barley,Bihar,2026,4,7086.3,6801.3,6672.4,-1.9,34.1,6653.1
PF004547,CROP006,Barley,Bihar,2026,5,6653.1,7086.3,6801.3,-4.1,50.5,6551.3
PF004548,CROP006,Barley,Bihar,2026,6,6551.3,6653.1,7086.3,7.7,51.4,6436.4
PF004549,CROP006,Barley,Bihar,2026,7,6436.4,6551.3,6653.1,-12.4,42.5,5974.5
PF004550,CROP006,Barley,Bihar,2026,8,5974.5,6436.4,6551.3,-6.5,54.4,5868.1
PF004551,CROP006,Barley,West Bengal,2021,4,5164.1,5077.9,5113.8,28.9,43.8,5105.1
PF004552,CROP006,Barley,West Bengal,2021,5,5105.1,5164.1,5077.9,29.2,53.2,4841.6
PF004553,CROP006,Barley,West Bengal,2021,6,4841.6,5105.1,5164.1,-11.4,54.5,4617.1
PF004554,CROP006,Barley,West Bengal,2021,7,4617.1,4841.6,5105.1,-9.5,43.2,4827.0
PF004555,CROP006,Barley,West Bengal,2021,8,4827.0,4617.1,4841.6,15.9,39.2,4321.0
PF004556,CROP006,Barley,West Bengal,2021,9,4321.0,4827.0,4617.1,8.3,47.5,4518.4
PF004557,CROP006,Barley,West Bengal,2021,10,4518.4,4321.0,4827.0,-4.2,62.9,4611.3
PF004558,CROP006,Barley,West Bengal,2021,11,4611.3,4518.4,4321.0,14.1,58.7,4830.2
PF004559,CROP006,Barley,West Bengal,2021,12,4830.2,4611.3,4518.4,16.1,60.3,4622.5
PF004560,CROP006,Barley,West Bengal,2022,1,4622.5,4830.2,4611.3,2.5,55.2,4912.0
PF004561,CROP006,Barley,West Bengal,2022,2,4912.0,4622.5,4830.2,12.8,63.2,5414.7
PF004562,CROP006,Barley,West Bengal,2022,3,5414.7,4912.0,4622.5,8.6,69.5,5364.7
PF004563,CROP006,Barley,West Bengal,2022,4,5364.7,5414.7,4912.0,13.6,24.6,5025.9
PF004564,CROP006,Barley,West Bengal,2022,5,5025.9,5364.7,5414.7,4.2,53.1,5416.9
PF004565,CROP006,Barley,West Bengal,2022,6,5416.9,5025.9,5364.7,-1.4,33.2,4833.1
PF004566,CROP006,Barley,West Bengal,2022,7,4833.1,5416.9,5025.9,-20.0,53.1,4819.4
PF004567,CROP006,Barley,West Bengal,2022,8,4819.4,4833.1,5416.9,6.3,57.5,4534.0
PF004568,CROP006,Barley,West Bengal,2022,9,4534.0,4819.4,4833.1,-15.2,50.9,4243.4
PF004569,CROP006,Barley,West Bengal,2022,10,4243.4,4534.0,4819.4,14.6,62.3,4670.3
PF004570,CROP006,Barley,West Bengal,2022,11,4670.3,4243.4,4534.0,-12.0,39.5,4475.3
PF004571,CROP006,Barley,West Bengal,2022,12,4475.3,4670.3,4243.4,12.3,62.8,4738.2
PF004572,CROP006,Barley,West Bengal,2023,1,4738.2,4475.3,4670.3,-5.1,51.9,5016.7
PF004573,CROP006,Barley,West Bengal,2023,2,5016.7,4738.2,4475.3,11.9,23.4,5341.8
PF004574,CROP006,Barley,West Bengal,2023,3,5341.8,5016.7,4738.2,7.4,54.5,5037.5
PF004575,CROP006,Barley,West Bengal,2023,4,5037.5,5341.8,5016.7,-30.5,58.3,5537.6
PF004576,CROP006,Barley,West Bengal,2023,5,5537.6,5037.5,5341.8,-4.2,39.9,5235.9
PF004577,CROP006,Barley,West Bengal,2023,6,5235.9,5537.6,5037.5,2.0,82.7,5092.1
PF004578,CROP006,Barley,West Bengal,2023,7,5092.1,5235.9,5537.6,-8.7,52.6,4863.4
PF004579,CROP006,Barley,West Bengal,2023,8,4863.4,5092.1,5235.9,-23.2,33.2,4361.2
PF004580,CROP006,Barley,West Bengal,2023,9,4361.2,4863.4,5092.1,-0.5,37.8,4345.8
PF004581,CROP006,Barley,West Bengal,2023,10,4345.8,4361.2,4863.4,-5.1,37.7,4654.8
PF004582,CROP006,Barley,West Bengal,2023,11,4654.8,4345.8,4361.2,-14.9,44.0,4726.7
PF004583,CROP006,Barley,West Bengal,2023,12,4726.7,4654.8,4345.8,9.1,56.9,4952.4
PF004584,CROP006,Barley,West Bengal,2024,1,4952.4,4726.7,4654.8,-4.3,48.9,4818.6
PF004585,CROP006,Barley,West Bengal,2024,2,4818.6,4952.4,4726.7,-5.8,67.7,5522.7
PF004586,CROP006,Barley,West Bengal,2024,3,5522.7,4818.6,4952.4,15.7,62.6,5397.1
PF004587,CROP006,Barley,West Bengal,2024,4,5397.1,5522.7,4818.6,-21.1,46.0,5366.2
PF004588,CROP006,Barley,West Bengal,2024,5,5366.2,5397.1,5522.7,10.2,41.8,5053.0
PF004589,CROP006,Barley,West Bengal,2024,6,5053.0,5366.2,5397.1,12.0,49.0,4972.5
PF004590,CROP006,Barley,West Bengal,2024,7,4972.5,5053.0,5366.2,1.1,50.9,4597.1
PF004591,CROP006,Barley,West Bengal,2024,8,4597.1,4972.5,5053.0,16.1,26.4,4652.5
PF004592,CROP006,Barley,West Bengal,2024,9,4652.5,4597.1,4972.5,-35.9,48.6,4658.1
PF004593,CROP006,Barley,West Bengal,2024,10,4658.1,4652.5,4597.1,6.5,70.5,4656.7
PF004594,CROP006,Barley,West Bengal,2024,11,4656.7,4658.1,4652.5,-0.1,59.1,4922.8
PF004595,CROP006,Barley,West Bengal,2024,12,4922.8,4656.7,4658.1,0.2,59.5,5147.0
PF004596,CROP006,Barley,West Bengal,2025,1,5147.0,4922.8,4656.7,2.7,42.6,5844.0
PF004597,CROP006,Barley,West Bengal,2025,2,5844.0,5147.0,4922.8,14.0,60.9,5220.7
PF004598,CROP006,Barley,West Bengal,2025,3,5220.7,5844.0,5147.0,6.3,27.8,5745.5
PF004599,CROP006,Barley,West Bengal,2025,4,5745.5,5220.7,5844.0,4.8,77.9,5348.8
PF004600,CROP006,Barley,West Bengal,2025,5,5348.8,5745.5,5220.7,10.5,74.5,5572.8
PF004601,CROP006,Barley,West Bengal,2025,6,5572.8,5348.8,5745.5,-5.3,50.7,5528.8
PF004602,CROP006,Barley,West Bengal,2025,7,5528.8,5572.8,5348.8,-28.6,43.2,4554.8
PF004603,CROP006,Barley,West Bengal,2025,8,4554.8,5528.8,5572.8,8.8,56.4,5063.7
PF004604,CROP006,Barley,West Bengal,2025,9,5063.7,4554.8,5528.8,22.5,37.5,4449.8
PF004605,CROP006,Barley,West Bengal,2025,10,4449.8,5063.7,4554.8,5.7,44.8,4375.0
PF004606,CROP006,Barley,West Bengal,2025,11,4375.0,4449.8,5063.7,12.9,43.9,4828.4
PF004607,CROP006,Barley,West Bengal,2025,12,4828.4,4375.0,4449.8,11.4,62.2,4770.9
PF004608,CROP006,Barley,West Bengal,2026,1,4770.9,4828.4,4375.0,-16.5,69.9,5544.8
PF004609,CROP006,Barley,West Bengal,2026,2,5544.8,4770.9,4828.4,-11.2,26.5,5367.1
PF004610,CROP006,Barley,West Bengal,2026,3,5367.1,5544.8,4770.9,7.9,43.8,5372.6
PF004611,CROP006,Barley,West Bengal,2026,4,5372.6,5367.1,5544.8,-3.5,48.7,5637.6
PF004612,CROP006,Barley,West Bengal,2026,5,5637.6,5372.6,5367.1,9.1,51.6,5687.7
PF004613,CROP006,Barley,West Bengal,2026,6,5687.7,5637.6,5372.6,-7.1,64.0,5488.1
PF004614,CROP006,Barley,West Bengal,2026,7,5488.1,5687.7,5637.6,1.2,51.4,4625.2
PF004615,CROP006,Barley,West Bengal,2026,8,4625.2,5488.1,5687.7,-25.3,58.5,4584.4
PF004616,CROP006,Barley,West Bengal,2021,4,6173.4,5897.9,5636.1,26.0,61.6,6048.1
PF004617,CROP006,Barley,West Bengal,2021,5,6048.1,6173.4,5897.9,3.9,34.8,5820.1
PF004618,CROP006,Barley,West Bengal,2021,6,5820.1,6048.1,6173.4,-19.9,29.6,5934.5
PF004619,CROP006,Barley,West Bengal,2021,7,5934.5,5820.1,6048.1,-2.0,39.6,5564.9
PF004620,CROP006,Barley,West Bengal,2021,8,5564.9,5934.5,5820.1,21.9,37.1,5006.4
PF004621,CROP006,Barley,West Bengal,2021,9,5006.4,5564.9,5934.5,25.4,41.0,4923.6
PF004622,CROP006,Barley,West Bengal,2021,10,4923.6,5006.4,5564.9,5.9,59.4,5334.8
PF004623,CROP006,Barley,West Bengal,2021,11,5334.8,4923.6,5006.4,20.8,56.3,5172.2
PF004624,CROP006,Barley,West Bengal,2021,12,5172.2,5334.8,4923.6,20.4,42.1,5623.2
PF004625,CROP006,Barley,West Bengal,2022,1,5623.2,5172.2,5334.8,1.4,39.5,5653.8
PF004626,CROP006,Barley,West Bengal,2022,2,5653.8,5623.2,5172.2,-14.5,52.2,6051.8
PF004627,CROP006,Barley,West Bengal,2022,3,6051.8,5653.8,5623.2,-14.9,74.2,6204.5
PF004628,CROP006,Barley,West Bengal,2022,4,6204.5,6051.8,5653.8,0.1,51.1,6353.0
PF004629,CROP006,Barley,West Bengal,2022,5,6353.0,6204.5,6051.8,17.8,33.3,5823.6
PF004630,CROP006,Barley,West Bengal,2022,6,5823.6,6353.0,6204.5,-17.9,73.4,5858.7
PF004631,CROP006,Barley,West Bengal,2022,7,5858.7,5823.6,6353.0,15.6,54.2,5359.6
PF004632,CROP006,Barley,West Bengal,2022,8,5359.6,5858.7,5823.6,12.6,63.1,5034.0
PF004633,CROP006,Barley,West Bengal,2022,9,5034.0,5359.6,5858.7,-5.0,68.4,5214.8
PF004634,CROP006,Barley,West Bengal,2022,10,5214.8,5034.0,5359.6,-3.8,48.2,5046.3
PF004635,CROP006,Barley,West Bengal,2022,11,5046.3,5214.8,5034.0,3.5,47.3,5325.6
PF004636,CROP006,Barley,West Bengal,2022,12,5325.6,5046.3,5214.8,2.3,65.9,5592.9
PF004637,CROP006,Barley,West Bengal,2023,1,5592.9,5325.6,5046.3,20.0,36.4,6143.4
PF004638,CROP006,Barley,West Bengal,2023,2,6143.4,5592.9,5325.6,-2.5,46.2,6651.6
PF004639,CROP006,Barley,West Bengal,2023,3,6651.6,6143.4,5592.9,19.1,53.2,6271.7
PF004640,CROP006,Barley,West Bengal,2023,4,6271.7,6651.6,6143.4,-13.7,51.8,6133.9
PF004641,CROP006,Barley,West Bengal,2023,5,6133.9,6271.7,6651.6,-13.0,47.1,5721.0
PF004642,CROP006,Barley,West Bengal,2023,6,5721.0,6133.9,6271.7,-0.9,48.2,5666.0
PF004643,CROP006,Barley,West Bengal,2023,7,5666.0,5721.0,6133.9,-5.2,61.4,5365.8
PF004644,CROP006,Barley,West Bengal,2023,8,5365.8,5666.0,5721.0,-7.3,52.2,5166.6
PF004645,CROP006,Barley,West Bengal,2023,9,5166.6,5365.8,5666.0,30.6,44.3,5055.6
PF004646,CROP006,Barley,West Bengal,2023,10,5055.6,5166.6,5365.8,-11.2,56.8,5010.4
PF004647,CROP006,Barley,West Bengal,2023,11,5010.4,5055.6,5166.6,43.3,71.1,5467.9
PF004648,CROP006,Barley,West Bengal,2023,12,5467.9,5010.4,5055.6,-12.1,46.3,5406.2
PF004649,CROP006,Barley,West Bengal,2024,1,5406.2,5467.9,5010.4,14.2,43.1,6404.5
PF004650,CROP006,Barley,West Bengal,2024,2,6404.5,5406.2,5467.9,29.9,45.9,6160.5
PF004651,CROP006,Barley,West Bengal,2024,3,6160.5,6404.5,5406.2,-3.9,40.4,6546.8
PF004652,CROP006,Barley,West Bengal,2024,4,6546.8,6160.5,6404.5,14.1,28.2,6227.1
PF004653,CROP006,Barley,West Bengal,2024,5,6227.1,6546.8,6160.5,-10.8,54.0,5911.9
PF004654,CROP006,Barley,West Bengal,2024,6,5911.9,6227.1,6546.8,-2.6,55.7,5711.0
PF004655,CROP006,Barley,West Bengal,2024,7,5711.0,5911.9,6227.1,16.7,41.2,5810.7
PF004656,CROP006,Barley,West Bengal,2024,8,5810.7,5711.0,5911.9,-10.9,47.6,5501.4
PF004657,CROP006,Barley,West Bengal,2024,9,5501.4,5810.7,5711.0,16.2,46.0,5284.5
PF004658,CROP006,Barley,West Bengal,2024,10,5284.5,5501.4,5810.7,-2.5,57.0,5401.1
PF004659,CROP006,Barley,West Bengal,2024,11,5401.1,5284.5,5501.4,7.7,56.0,5601.8
PF004660,CROP006,Barley,West Bengal,2024,12,5601.8,5401.1,5284.5,6.1,46.1,5759.6
PF004661,CROP006,Barley,West Bengal,2025,1,5759.6,5601.8,5401.1,-2.1,60.6,6138.8
PF004662,CROP006,Barley,West Bengal,2025,2,6138.8,5759.6,5601.8,25.3,46.7,6878.3
PF004663,CROP006,Barley,West Bengal,2025,3,6878.3,6138.8,5759.6,5.8,59.2,6424.3
PF004664,CROP006,Barley,West Bengal,2025,4,6424.3,6878.3,6138.8,-0.6,34.1,6398.3
PF004665,CROP006,Barley,West Bengal,2025,5,6398.3,6424.3,6878.3,12.9,45.6,6131.3
PF004666,CROP006,Barley,West Bengal,2025,6,6131.3,6398.3,6424.3,-16.7,48.8,5960.6
PF004667,CROP006,Barley,West Bengal,2025,7,5960.6,6131.3,6398.3,9.0,26.9,5614.5
PF004668,CROP006,Barley,West Bengal,2025,8,5614.5,5960.6,6131.3,29.5,59.6,5288.5
PF004669,CROP006,Barley,West Bengal,2025,9,5288.5,5614.5,5960.6,-25.4,37.1,5275.7
PF004670,CROP006,Barley,West Bengal,2025,10,5275.7,5288.5,5614.5,8.8,37.4,4947.6
PF004671,CROP006,Barley,West Bengal,2025,11,4947.6,5275.7,5288.5,7.5,36.0,5320.3
PF004672,CROP006,Barley,West Bengal,2025,12,5320.3,4947.6,5275.7,-4.1,61.2,5834.9
PF004673,CROP006,Barley,West Bengal,2026,1,5834.9,5320.3,4947.6,18.7,18.7,6272.6
PF004674,CROP006,Barley,West Bengal,2026,2,6272.6,5834.9,5320.3,-6.8,60.1,6592.4
PF004675,CROP006,Barley,West Bengal,2026,3,6592.4,6272.6,5834.9,15.6,34.8,6763.1
PF004676,CROP006,Barley,West Bengal,2026,4,6763.1,6592.4,6272.6,16.5,37.0,6608.5
PF004677,CROP006,Barley,West Bengal,2026,5,6608.5,6763.1,6592.4,10.7,55.3,5716.7
PF004678,CROP006,Barley,West Bengal,2026,6,5716.7,6608.5,6763.1,34.0,65.5,6040.9
PF004679,CROP006,Barley,West Bengal,2026,7,6040.9,5716.7,6608.5,27.3,70.4,5692.2
PF004680,CROP006,Barley,West Bengal,2026,8,5692.2,6040.9,5716.7,10.7,46.3,5387.8
PF004681,CROP007,Chickpea (Gram),Punjab,2021,4,3903.0,3560.6,3547.3,15.2,57.9,3825.2
PF004682,CROP007,Chickpea (Gram),Punjab,2021,5,3825.2,3903.0,3560.6,16.2,70.2,3467.2
PF004683,CROP007,Chickpea (Gram),Punjab,2021,6,3467.2,3825.2,3903.0,8.7,37.4,3267.3
PF004684,CROP007,Chickpea (Gram),Punjab,2021,7,3267.3,3467.2,3825.2,14.0,65.0,3323.0
PF004685,CROP007,Chickpea (Gram),Punjab,2021,8,3323.0,3267.3,3467.2,7.7,55.4,3060.2
PF004686,CROP007,Chickpea (Gram),Punjab,2021,9,3060.2,3323.0,3267.3,17.7,50.0,3203.9
PF004687,CROP007,Chickpea (Gram),Punjab,2021,10,3203.9,3060.2,3323.0,-6.9,44.2,3089.6
PF004688,CROP007,Chickpea (Gram),Punjab,2021,11,3089.6,3203.9,3060.2,-26.1,39.4,3081.7
PF004689,CROP007,Chickpea (Gram),Punjab,2021,12,3081.7,3089.6,3203.9,5.4,69.2,3368.7
PF004690,CROP007,Chickpea (Gram),Punjab,2022,1,3368.7,3081.7,3089.6,19.5,61.0,3464.3
PF004691,CROP007,Chickpea (Gram),Punjab,2022,2,3464.3,3368.7,3081.7,-10.1,59.9,3770.0
PF004692,CROP007,Chickpea (Gram),Punjab,2022,3,3770.0,3464.3,3368.7,-19.8,62.1,3996.9
PF004693,CROP007,Chickpea (Gram),Punjab,2022,4,3996.9,3770.0,3464.3,24.8,14.2,3417.7
PF004694,CROP007,Chickpea (Gram),Punjab,2022,5,3417.7,3996.9,3770.0,21.5,41.0,3583.9
PF004695,CROP007,Chickpea (Gram),Punjab,2022,6,3583.9,3417.7,3996.9,13.6,56.5,3379.5
PF004696,CROP007,Chickpea (Gram),Punjab,2022,7,3379.5,3583.9,3417.7,-14.7,45.5,3458.5
PF004697,CROP007,Chickpea (Gram),Punjab,2022,8,3458.5,3379.5,3583.9,9.5,57.9,3057.3
PF004698,CROP007,Chickpea (Gram),Punjab,2022,9,3057.3,3458.5,3379.5,-0.1,58.9,2830.3
PF004699,CROP007,Chickpea (Gram),Punjab,2022,10,2830.3,3057.3,3458.5,25.2,63.6,3042.5
PF004700,CROP007,Chickpea (Gram),Punjab,2022,11,3042.5,2830.3,3057.3,11.4,42.5,3232.8
PF004701,CROP007,Chickpea (Gram),Punjab,2022,12,3232.8,3042.5,2830.3,41.7,61.2,3500.2
PF004702,CROP007,Chickpea (Gram),Punjab,2023,1,3500.2,3232.8,3042.5,4.3,45.3,3525.1
PF004703,CROP007,Chickpea (Gram),Punjab,2023,2,3525.1,3500.2,3232.8,-3.8,46.1,3824.5
PF004704,CROP007,Chickpea (Gram),Punjab,2023,3,3824.5,3525.1,3500.2,-1.8,41.6,3798.4
PF004705,CROP007,Chickpea (Gram),Punjab,2023,4,3798.4,3824.5,3525.1,-7.0,59.5,3661.0
PF004706,CROP007,Chickpea (Gram),Punjab,2023,5,3661.0,3798.4,3824.5,-3.3,43.4,3629.9
PF004707,CROP007,Chickpea (Gram),Punjab,2023,6,3629.9,3661.0,3798.4,-0.2,46.5,3479.9
PF004708,CROP007,Chickpea (Gram),Punjab,2023,7,3479.9,3629.9,3661.0,-1.6,53.2,3372.1
PF004709,CROP007,Chickpea (Gram),Punjab,2023,8,3372.1,3479.9,3629.9,5.5,53.7,3160.4
PF004710,CROP007,Chickpea (Gram),Punjab,2023,9,3160.4,3372.1,3479.9,11.1,57.0,3143.2
PF004711,CROP007,Chickpea (Gram),Punjab,2023,10,3143.2,3160.4,3372.1,0.3,35.0,3223.7
PF004712,CROP007,Chickpea (Gram),Punjab,2023,11,3223.7,3143.2,3160.4,-37.4,51.6,3248.7
PF004713,CROP007,Chickpea (Gram),Punjab,2023,12,3248.7,3223.7,3143.2,17.7,68.6,3437.5
PF004714,CROP007,Chickpea (Gram),Punjab,2024,1,3437.5,3248.7,3223.7,48.3,38.4,3479.5
PF004715,CROP007,Chickpea (Gram),Punjab,2024,2,3479.5,3437.5,3248.7,13.3,48.3,3770.1
PF004716,CROP007,Chickpea (Gram),Punjab,2024,3,3770.1,3479.5,3437.5,-0.3,50.5,3902.0
PF004717,CROP007,Chickpea (Gram),Punjab,2024,4,3902.0,3770.1,3479.5,9.6,55.4,3404.7
PF004718,CROP007,Chickpea (Gram),Punjab,2024,5,3404.7,3902.0,3770.1,-10.9,40.8,3365.8
PF004719,CROP007,Chickpea (Gram),Punjab,2024,6,3365.8,3404.7,3902.0,-26.3,49.9,3600.5
PF004720,CROP007,Chickpea (Gram),Punjab,2024,7,3600.5,3365.8,3404.7,-25.5,63.7,3098.9
PF004721,CROP007,Chickpea (Gram),Punjab,2024,8,3098.9,3600.5,3365.8,0.4,64.8,3231.4
PF004722,CROP007,Chickpea (Gram),Punjab,2024,9,3231.4,3098.9,3600.5,-7.4,63.3,3282.0
PF004723,CROP007,Chickpea (Gram),Punjab,2024,10,3282.0,3231.4,3098.9,10.2,50.9,3024.7
PF004724,CROP007,Chickpea (Gram),Punjab,2024,11,3024.7,3282.0,3231.4,18.5,59.5,3304.5
